author_id	author_orchid_id	author_fname	author_lname	author_dblp_url	author_dblp_key	author_gscholar_url	author_affiliation	author_page
1025	 	Yoon-Joo	Park	https://dblp.org/pid/49/1067	homepages/49/1067	https://scholar.google.com/scholar?q=Yoon-Joo+Park		 
1026	 	Yoram	Bachrach	https://dblp.org/pid/70/2671	homepages/70/2671	https://scholar.google.com/scholar?q=	Google DeepMind	LinkedIn profileGoogle Scholar profileACM author profile
1027	 	Yoram	Dayagi	https://dblp.org/pid/185/2856	homepages/185/2856	https://scholar.google.com/scholar?q=Yoram+Dayagi		 
1028	 	Young	Park	https://dblp.org/pid/90/4476	homepages/90/4476	https://scholar.google.com/scholar?q=Young+Park		 
1029	 	YoungOk	Kwon	https://dblp.org/pid/45/1075	homepages/45/1075	https://scholar.google.com/scholar?q=YoungOk+Kwon		 
1030	"ID inferred from metadata,verification pending"	Youquan	Wang	https://dblp.org/pid/42/10270	homepages/42/10270	https://scholar.google.com/scholar?q=Youquan+Wang		 
1031	0000-0002-0612-1482	Yu	Chen	https://dblp.org/pers/hb/c/Chen_0008:Yu.html	homepages/87/1254-8	https://scholar.google.com/scholar?q=Yu+Chen	"San Jose State University, School of Information Systems and Technology, CA, USA"	http://www.yuchenhci.info/
1032	"ID found on disambiguationpage, needs clean-up"	Yu	He	https://dblp.org/pid/16/3418	homepages/16/3418	https://scholar.google.com/scholar?q=Yu+He		 
1033	 	Yu	Hirate	https://dblp.org/pid/80/1047	homepages/80/1047	https://scholar.google.com/scholar?q=Yu+Hirate		 
1034	ID conflict found inthis bibliography	Yu	Xin	https://dblp.org/pid/43/1904	homepages/43/1904	https://scholar.google.com/scholar?q=Yu+Xin		 
1035	 	Yu	Zhao	https://dblp.org/pid/57/2056-2	homepages/57/2056-2	https://scholar.google.com/scholar?q=Yu+Zhao	NEC Labs China	 
1036	 	Yu-Ching	Lin	https://dblp.org/pid/21/3181	homepages/21/3181	https://scholar.google.com/scholar?q=Yu-Ching+Lin		 
1037	 	Yu-Jia	Huang	https://dblp.org/pid/118/7158	homepages/118/7158	https://scholar.google.com/scholar?q=Yu-Jia+Huang		 
1038	"ID inferred from metadata,verification pending"	Yu-Xiang	Wang	https://dblp.org/pid/116/2871	homepages/116/2871	https://scholar.google.com/scholar?q=Yu-Xiang+Wang		 
1039	 	Frederik	Galle	https://dblp.org/pid/151/6902	homepages/151/6902	https://scholar.google.com/scholar?q=Frederik+Galle		 
1040	0000-0002-1856-7334	Friederike	Klan	https://dblp.org/pers/hb/k/Klan:Friederike.html	homepages/k/FriederikeKlan	https://scholar.google.com/scholar?q=Friederike+Klan	"University of Jena, Germany"	http://fusion.cs.uni-jena.de/professur/about-us/team/friederike-klan
1041	 	Friedrich	Neubarth	https://dblp.org/pid/61/4420	homepages/61/4420	https://scholar.google.com/scholar?q=Friedrich+Neubarth		 
1042	 	Fumio	Hattori	https://dblp.org/pid/64/2791	homepages/64/2791	https://scholar.google.com/scholar?q=Fumio+Hattori		 
1043	 	Gabriel	Moreira	https://dblp.org/pid/29/8144	homepages/29/8144	https://scholar.google.com/scholar?q=Gabriel+de+Souza+Pereira+Moreira		 
1044	 	Gabriele	Sottocornola	https://dblp.org/pid/204/3801	homepages/204/3801	https://scholar.google.com/scholar?q=Gabriele+Sottocornola		 
1045	"ID inferred from metadata,verification pending"	Gabriele	Tolomei	https://dblp.org/pid/72/7456	homepages/72/7456	https://scholar.google.com/scholar?q=Gabriele+Tolomei		 
1046	 	Ganesh	Venkataraman	https://dblp.org/pid/05/6909	homepages/05/6909	https://scholar.google.com/scholar?q=Ganesh+Venkataraman		 
1047	 	Gang	Wu	https://dblp.org/pid/99/6515	homepages/99/6515	https://scholar.google.com/scholar?q=Gang+Wu		 
1048	 	Gawesh	Jawaheer	https://dblp.org/pid/79/932	homepages/79/932	https://scholar.google.com/scholar?q=Gawesh+Jawaheer		 
1049	 	Gediminas	Adomavicius	https://dblp.org/pid/28/4208	homepages/28/4208	https://scholar.google.com/scholar?q=		author's page @ umn.edu
1050	 	Geng	Tian	https://dblp.org/pid/15/9003	homepages/15/9003	https://scholar.google.com/scholar?q=Geng+Tian		 
1051	 	Georg	Groh	https://dblp.org/pid/09/5335	homepages/09/5335	https://scholar.google.com/scholar?q=	"TU Munich, Department of Informatics, Germany"	author's page @ georggroh.deauthor's page @ tum.de
1052	 	Georg	Lausen	https://dblp.org/pid/l/GeorgLausen	homepages/l/GeorgLausen	https://scholar.google.com/scholar?q=	"University of Freiburg, Germany"	author's page @ uni-freiburg.deGoogle Scholar profileACM author profile
1053	 	George	Karypis	https://dblp.org/pid/k/GeorgeKarypis	homepages/k/GeorgeKarypis	https://scholar.google.com/scholar?q=	"University of Minnesota, USA"	author's page @ umn.eduGoogle Scholar profileGitHub page
1054	 	George	Lekakos	https://dblp.org/pid/33/72	homepages/33/72	https://scholar.google.com/scholar?q=George+Lekakos		 
1055	"ID inferred from metadata,verification pending"	George	Theodorakopoulos	https://dblp.org/pid/47/3584	homepages/47/3584	https://scholar.google.com/scholar?q=George+Theodorakopoulos		 
1056	 	Georgia	Koutrika	https://dblp.org/pid/k/GeorgiaKoutrika	homepages/k/GeorgiaKoutrika	https://scholar.google.com/scholar?q=	"HP Labs, USA"	author's page @ uoa.gr
1057	 	Georgios	Askalidis	https://dblp.org/pid/126/4907	homepages/126/4907	https://scholar.google.com/scholar?q=Georgios+Askalidis		 
1058	"ID inferred from metadata,verification pending"	Georgios	Chalkiadakis	https://dblp.org/pid/92/2998	homepages/92/2998	https://scholar.google.com/scholar?q=Georgios+Chalkiadakis		 
1059	 	Gerald	Ninaus	https://dblp.org/pid/74/10947	homepages/74/10947	https://scholar.google.com/scholar?q=Gerald+Ninaus		 
1060	0000-0001-9150-229X	Geraldo	Zimbrão	https://dblp.org/pers/hb/z/Zimbr=atilde=o:Geraldo.html	homepages/z/GZimbrao	https://scholar.google.com/scholar?q=Geraldo+Zimbr%C3%A3o	"Federal University of Rio de Janeiro, Brazil"	http://www.cos.ufrj.br/~zimbrao/
1061	0000-0002-0570-7908	Gerd	Stumme	https://dblp.org/pers/hb/s/Stumme:Gerd.html	homepages/s/GerdStumme	https://scholar.google.com/scholar?q=Gerd+Stumme	"University of Kassel, Germany"	http://www.kde.cs.uni-kassel.de/stumme
1062	 	Gerhard	Leitner	https://dblp.org/pid/90/1121	homepages/90/1121	https://scholar.google.com/scholar?q=		author's page @ aau.at
1063	0000-0003-3531-1282	Gerhard	Widmer	https://dblp.org/pers/hb/w/Widmer:Gerhard.html	homepages/w/GerhardWidmer	https://scholar.google.com/scholar?q=Gerhard+Widmer	"Johannes Kepler University of Linz, Austria"	http://www.cp.jku.at/people/widmer/
1064	 	Gert	Lanckriet	https://dblp.org/pid/22/2368	homepages/22/2368	https://scholar.google.com/scholar?q=Gert+R.+G.+Lanckriet	"University of California, San Diego, USA"	 
1065	 	Giancarlo	Ruffo	https://dblp.org/pid/05/4635	homepages/05/4635	https://scholar.google.com/scholar?q=Giancarlo+Ruffo		 
1066	 	Gianluca	Francini	https://dblp.org/pid/45/871	homepages/45/871	https://scholar.google.com/scholar?q=Gianluca+Francini		 
1067	 	Thorsten	Hennig-Thurau	https://dblp.org/pid/58/8779	homepages/58/8779	https://scholar.google.com/scholar?q=Thorsten+Hennig-Thurau		 
1068	 	Thorsten	Joachims	https://dblp.org/pid/j/ThorstenJoachims	homepages/j/ThorstenJoachims	https://scholar.google.com/scholar?q=	"Cornell University, Ithaca, USA"	author's page @ cornell.eduGoogle Scholar profile
1069	0000-0002-1536-9244	Thuy	Nguyen	https://dblp.org/pid/115/8737	homepages/115/8737	https://scholar.google.com/scholar?q=Thuy+Ngoc+Nguyen	"Free University of Bozen-Bolzano, Bolzano, Italy"	 
1070	0000-0003-0564-6129	Tiago	Cunha	https://dblp.org/pers/hb/c/Cunha_0001:Tiago.html	homepages/180/6291	https://scholar.google.com/scholar?q=Tiago+Cunha	"University of Porto, Department of Informatics Engineering, Portugal"	http://paginas.fe.up.pt/~ei08142/index.html
1071	 	Tianjian	Chen	https://dblp.org/pid/32/6550	homepages/32/6550	https://scholar.google.com/scholar?q=Tianjian+Chen		 
1072	 	Tianle	Huang	https://dblp.org/pid/34/10321	homepages/34/10321	https://scholar.google.com/scholar?q=Tianle+Huang		 
1073	 	Tianqi	Chen	https://dblp.org/pid/94/8023	homepages/94/8023	https://scholar.google.com/scholar?q=Tianqi+Chen		 
1074	 	Tien	Nguyen	https://dblp.org/pid/118/7156	homepages/118/7156	https://scholar.google.com/scholar?q=	" University of Minnesota, Department of Computer Science and Engineering, GroupLens Research Lab, Twin Cities, USA"	authority control:
1075	 	Till	Plumbaum	https://dblp.org/pid/78/508	homepages/78/508	https://scholar.google.com/scholar?q=Till+Plumbaum		 
1076	 	Tim	Donkers	https://dblp.org/pid/167/9974	homepages/167/9974	https://scholar.google.com/scholar?q=Tim+Donkers		 
1077	 	Tim	Hussein	https://dblp.org/pid/70/3558	homepages/70/3558	https://scholar.google.com/scholar?q=Tim+Hussein		 
1078	 	Tim	Salimans	https://dblp.org/pid/116/2791	homepages/116/2791	https://scholar.google.com/scholar?q=Tim+Salimans		 
1079	 	Timm	Kleemann	https://dblp.org/pid/167/9968	homepages/167/9968	https://scholar.google.com/scholar?q=Timm+Kleemann		 
1080	 	Tina	Eliassi-Rad	https://dblp.org/pid/e/TinaEliassiRad	homepages/e/TinaEliassiRad	https://scholar.google.com/scholar?q=		author's page @ llnl.gov
1081	 	Ting-Yu	Wang	https://dblp.org/pid/14/8514	homepages/14/8514	https://scholar.google.com/scholar?q=Ting-Yu+Wang		 
1082	 	Tinghao	Yang	https://dblp.org/pid/48/8779	homepages/48/8779	https://scholar.google.com/scholar?q=Tinghao+Yang		 
1083	ID conflict found inthis bibliography	Tingshao	Zhu	https://dblp.org/pid/76/4907	homepages/76/4907	https://scholar.google.com/scholar?q=Tingshao+Zhu		 
1084	 	Tobias	Heintz	https://dblp.org/pid/135/6632	homepages/135/6632	https://scholar.google.com/scholar?q=Tobias+Heintz		 
1085	 	Tobias	H√∂llerer	https://dblp.org/pid/h/TobiasHollerer	homepages/h/TobiasHollerer	https://scholar.google.com/scholar?q=	"University of California, Santa Barbara, USA"	author's page @ ucsb.edu
1086	0000-0003-0716-676X	Toine	Bogers	https://dblp.org/pers/hb/b/Bogers:Toine.html	homepages/38/826	https://scholar.google.com/scholar?q=Toine+Bogers		http://toinebogers.com/
1087	 	Tom	Deryckere	https://dblp.org/pid/15/2371	homepages/15/2371	https://scholar.google.com/scholar?q=Tom+Deryckere		 
1088	 	Tomek	Rej	https://dblp.org/pid/25/8779	homepages/25/8779	https://scholar.google.com/scholar?q=Tomek+Rej		 
1089	"ID inferred from metadata,verification pending"	Claudio	Giuliano	https://dblp.org/pid/07/2913	homepages/07/2913	https://scholar.google.com/scholar?q=Claudio+Giuliano		 
1090	 	Claudio	Riefolo	https://dblp.org/pid/185/2838	homepages/185/2838	https://scholar.google.com/scholar?q=Claudio+Riefolo		 
1091	"ID inferred from metadata,verification pending"	Cleotilde	Gonzalez	https://dblp.org/pid/39/3618	homepages/39/3618	https://scholar.google.com/scholar?q=Cleotilde+Gonzalez		 
1092	 	Cong	Yu	https://dblp.org/pid/58/3771	homepages/58/3771	https://scholar.google.com/scholar?q=	Google Research	author's page @ google.com
1093	"ID inferred from metadata,verification pending"	Constantinos	Djouvas	https://dblp.org/pid/14/4593	homepages/14/4593	https://scholar.google.com/scholar?q=Constantinos+Djouvas		 
1094	0000-0001-6586-0392	Corinna	Breitinger	https://dblp.org/pers/hb/b/Breitinger:Corinna.html	homepages/132/5529	https://scholar.google.com/scholar?q=Corinna+Breitinger		https://orcid.org/0000-0001-6586-0392
1095	 	Cornelius	Ludmann	https://dblp.org/pid/160/3939	homepages/160/3939	https://scholar.google.com/scholar?q=Cornelius+A.+Ludmann		 
1096	 	Cosimo	Palmisano	https://dblp.org/pid/18/768	homepages/18/768	https://scholar.google.com/scholar?q=Cosimo+Palmisano		 
1097	 	Craig	Boutilier	https://dblp.org/pid/10/3411	homepages/10/3411	https://scholar.google.com/scholar?q=	"University of Toronto, Canada"	author's page @ toronto.edu
1098	"ID inferred from metadata,verification pending"	Cristhian	Figueroa	https://dblp.org/pid/74/9569	homepages/74/9569	https://scholar.google.com/scholar?q=Cristhian+Figueroa		 
1099	 	Cristina	Manfredotti	https://dblp.org/pid/35/4247	homepages/35/4247	https://scholar.google.com/scholar?q=	AgroParisTech	author's page @ google.comGoogle Scholar profile
1100	0000-0003-0049-6213	Cristina	Gena	https://dblp.org/pers/hb/g/Gena:Cristina.html	homepages/86/4803	https://scholar.google.com/scholar?q=Cristina+Gena	"University of Turin, Italy"	http://www.di.unito.it/~cgena/
1101	 	Cyrus	Master	https://dblp.org/pid/185/2932	homepages/185/2932	https://scholar.google.com/scholar?q=Cyrus+Master		 
1102	 	Cécile	Bothorel	https://dblp.org/pid/07/5163	homepages/07/5163	https://scholar.google.com/scholar?q=		author's page @ telecom-bretagne.eu
1103	 	Céline	Rouveirol	https://dblp.org/pid/r/CelineRouveirol	homepages/r/CelineRouveirol	https://scholar.google.com/scholar?q=	"University of Paris-Sud, Laboratory for Computer Science (LRI), France"	author's page @ lri.fr
1104	 	César	Ojeda	https://dblp.org/pid/167/6031	homepages/167/6031	https://scholar.google.com/scholar?q=C%C3%A9sar+Ojeda		 
1105	 	Da	Tang	https://dblp.org/pid/144/8003	homepages/144/8003	https://scholar.google.com/scholar?q=Da+Tang		 
1106	 	Dan	Frankowski	https://dblp.org/pid/94/5633	homepages/94/5633	https://scholar.google.com/scholar?q=Dan+Frankowski		 
1107	 	Daniel	Galron	https://dblp.org/pid/232/3367	homepages/232/3367	https://scholar.google.com/scholar?q=Daniel+A.+Galron		 
1108	 	Daniel	Friedman	https://dblp.org/pid/73/1093	homepages/73/1093	https://scholar.google.com/scholar?q=Daniel+Friedman		 
1109	"ID inferred from metadata,verification pending"	Daniel	Gallego	https://dblp.org/pid/41/8194	homepages/41/8194	https://scholar.google.com/scholar?q=Daniel+Gallego		 
1110	 	Daniel	Gruen	https://dblp.org/pid/227/0737	homepages/227/0737	https://scholar.google.com/scholar?q=Daniel+Gruen		 
1111	 	Daniel	Herzog	https://dblp.org/pid/151/2235	homepages/151/2235	https://scholar.google.com/scholar?q=Daniel+Herzog		 
1112	"ID inferred from metadata,verification pending"	Daniel	Kluver	https://dblp.org/pers/hb/k/Kluver:Daniel.html	homepages/118/7181	https://scholar.google.com/scholar?q=Daniel+Kluver		http://www.wikidata.org/entity/Q52239604
1113	 	Daniel	Kohlsdorf	https://dblp.org/pid/47/7181	homepages/47/7181	https://scholar.google.com/scholar?q=	"Georgia Institute of Technology, Atlanta, USA"	author's page @ gatech.edu
1114	"ID inferred from metadata,verification pending"	Daniel	Kudenko	https://dblp.org/pid/46/2964	homepages/46/2964	https://scholar.google.com/scholar?q=Daniel+Kudenko		 
1115	 	Daniel	Hill	https://dblp.org/pid/166/5282	homepages/166/5282	https://scholar.google.com/scholar?q=Daniel+N.+Hill		 
1116	 	Daniel	Fesenmaier	https://dblp.org/pid/15/1212	homepages/15/1212	https://scholar.google.com/scholar?q=	"University of Florida, USA"	author's page @ ufl.edu
1117	 	Shawn	Curley	https://dblp.org/pid/30/10662	homepages/30/10662	https://scholar.google.com/scholar?q=Shawn+P.+Curley		 
1118	 	Shenghuo	Zhu	https://dblp.org/pid/81/4341	homepages/81/4341	https://scholar.google.com/scholar?q=Shenghuo+Zhu		 
1119	 	Shengyu	Zhang	https://dblp.org/pid/47/3459	homepages/47/3459	https://scholar.google.com/scholar?q=Shengyu+Zhang		 
1120	 	Shigeyuki	Sakaki	https://dblp.org/pid/184/8548	homepages/184/8548	https://scholar.google.com/scholar?q=Shigeyuki+Sakaki		 
1121	 	Shila	Ofek-Koifman	https://dblp.org/pid/77/201	homepages/77/201	https://scholar.google.com/scholar?q=Shila+Ofek-Koifman		 
1122	 	Shilad	Sen	https://dblp.org/pid/50/1250	homepages/50/1250	https://scholar.google.com/scholar?q=	"Macalester College, St. Paul, MN, USA"	author's page @ shilad.comGitHub page
1123	 	Shin-yo	Muto	https://dblp.org/pid/13/6671	homepages/13/6671	https://scholar.google.com/scholar?q=Shin-yo+Muto		 
1124	 	Shinsuke	Nakajima	https://dblp.org/pid/50/1648	homepages/50/1648	https://scholar.google.com/scholar?q=Shinsuke+Nakajima		 
1125	 	Shiwan	Zhao	https://dblp.org/pid/73/1947	homepages/73/1947	https://scholar.google.com/scholar?q=Shiwan+Zhao		 
1126	"ID inferred from metadata,verification pending"	Shlomo	Berkovsky	https://dblp.org/pers/hb/b/Berkovsky:Shlomo.html	homepages/35/5995	https://scholar.google.com/scholar?q=Shlomo+Berkovsky	CSIRO	http://people.csiro.au/B/S/Shlomo-Berkovsky.aspx
1127	"ID inferred from metadata,verification pending"	Shobeir	Fakhraei	https://dblp.org/pid/48/9076	homepages/48/9076	https://scholar.google.com/scholar?q=Shobeir+Fakhraei		 
1128	"ID inferred from metadata,verification pending"	Shotaro	Akaho	https://dblp.org/pid/81/2408	homepages/81/2408	https://scholar.google.com/scholar?q=Shotaro+Akaho		 
1129	 	Shriram	Krishnamurthi	https://dblp.org/pid/k/SKrishnamurthi	homepages/k/SKrishnamurthi	https://scholar.google.com/scholar?q=	"Brown University, Computer Science Department, Providence, USA"	author's page @ brown.eduACM author profileauthor's page @ nodak.eduWikipedia article
1130	 	Shunichi	Seko	https://dblp.org/pid/26/10321	homepages/26/10321	https://scholar.google.com/scholar?q=Shunichi+Seko		 
1131	 	Shuo	Chang	https://dblp.org/pid/39/11518	homepages/39/11518	https://scholar.google.com/scholar?q=		authority control:
1132	"ID inferred from metadata,verification pending"	Shuotian	Bai	https://dblp.org/pid/20/11266	homepages/20/11266	https://scholar.google.com/scholar?q=Shuotian+Bai		 
1133	 	Si	Hu	https://dblp.org/pid/120/8555	homepages/120/8555	https://scholar.google.com/scholar?q=Si+Ying+Diana+Hu		 
1134	 	Sibren	Isaacman	https://dblp.org/pid/90/2945	homepages/90/2945	https://scholar.google.com/scholar?q=Sibren+Isaacman		 
1135	 	Sidharth	Chhabra	https://dblp.org/pid/44/8814	homepages/44/8814	https://scholar.google.com/scholar?q=Sidharth+Chhabra		 
1136	 	Sihem	Amer-Yahia	https://dblp.org/pid/a/SihemAmerYahia	homepages/a/SihemAmerYahia	https://scholar.google.com/scholar?q=	"IMAG, Grenoble, France"	author's page @ imag.frauthor's page @ academia-net.orgACM author profileLinkedIn profile
1137	 	Simen	Eide	https://dblp.org/pid/227/0772	homepages/227/0772	https://scholar.google.com/scholar?q=Simen+Eide		 
1138	 	Simon	Bremer	https://dblp.org/pid/150/2811	homepages/150/2811	https://scholar.google.com/scholar?q=Simon+Bremer		 
1139	 	Simon	Dooms	https://dblp.org/pid/27/8779	homepages/27/8779	https://scholar.google.com/scholar?q=	"Ghent University, WICA, Belgium"	author's page @ ugent.beGoogle Scholar profileTwitter microblogGitHub page
1140	 	Simon	Fischer	https://dblp.org/pid/181/2624	homepages/181/2624	https://scholar.google.com/scholar?q=Simon+Fischer		 
1141	 	Simon	Litlehamar	https://dblp.org/pid/201/2937	homepages/201/2937	https://scholar.google.com/scholar?q=Simon+Litlehamar		 
1142	"ID inferred from metadata,verification pending"	Simon	Wakeling	https://dblp.org/pid/25/10849	homepages/25/10849	https://scholar.google.com/scholar?q=Simon+Wakeling		 
1143	"ID inferred from metadata,verification pending"	Simone	Santini	https://dblp.org/pid/21/4899	homepages/21/4899	https://scholar.google.com/scholar?q=Simone+Santini		 
1144	 	Sindhu	Raghavan	https://dblp.org/pid/68/3169	homepages/68/3169	https://scholar.google.com/scholar?q=Sindhu+Raghavan		 
1145	 	Sivan	Yogev	https://dblp.org/pid/75/5657	homepages/75/5657	https://scholar.google.com/scholar?q=Sivan+Yogev		 
1146	 	Skjalg	Lepsøy	https://dblp.org/pid/76/5132	homepages/76/5132	https://scholar.google.com/scholar?q=Skjalg+Leps%C3%B8y		 
1147	 	Smriti	Bhagat	https://dblp.org/pid/30/3887	homepages/30/3887	https://scholar.google.com/scholar?q=Smriti+Bhagat		 
1148	 	Sofia	Gkika	https://dblp.org/pid/130/2358	homepages/130/2358	https://scholar.google.com/scholar?q=Sofia+Gkika		 
1149	 	Khadija	Vakeel	https://dblp.org/pid/185/7608	homepages/185/7608	https://scholar.google.com/scholar?q=Khadija+Vakeel		 
1150	 	Kibeom	Lee	https://dblp.org/pid/62/430	homepages/62/430	https://scholar.google.com/scholar?q=Kibeom+Lee		 
1151	"ID inferred from metadata,verification pending"	Kiemute	Oyibo	https://dblp.org/pid/141/0483	homepages/141/0483	https://scholar.google.com/scholar?q=Kiemute+Oyibo		 
1152	 	Kittipitch	Kuptavanich	https://dblp.org/pid/223/4827	homepages/223/4827	https://scholar.google.com/scholar?q=Kittipitch+Kuptavanich		 
1153	 	Kjetil	Nørvåg	https://dblp.org/pid/n/KjetilNorvag	homepages/n/KjetilNorvag	https://scholar.google.com/scholar?q=	"Norwegian University of Science and Technology, Norway"	author's page @ ntnu.no
1154	 	Klaus	Seyerlehner	https://dblp.org/pid/59/1802	homepages/59/1802	https://scholar.google.com/scholar?q=Klaus+Seyerlehner		 
1155	 	Kleanthi	Lakiotaki	https://dblp.org/pid/93/1808	homepages/93/1808	https://scholar.google.com/scholar?q=Kleanthi+Lakiotaki		 
1156	 	Koji	Kawamata	https://dblp.org/pid/227/1468	homepages/227/1468	https://scholar.google.com/scholar?q=Koji+Kawamata		 
1157	 	Koki	Nagatani	https://dblp.org/pid/150/3961	homepages/150/3961	https://scholar.google.com/scholar?q=Koki+Nagatani		 
1158	 	Komal	Kapoor	https://dblp.org/pid/68/7525	homepages/68/7525	https://scholar.google.com/scholar?q=Komal+Kapoor		 
1159	 	Konstantin	Bauman	https://dblp.org/pid/151/2491	homepages/151/2491	https://scholar.google.com/scholar?q=Konstantin+Bauman		 
1160	 	Konstantinos	Babas	https://dblp.org/pid/135/6576	homepages/135/6576	https://scholar.google.com/scholar?q=Konstantinos+Babas		 
1161	"ID inferred from metadata,verification pending"	Konstantinos	Christidis	https://dblp.org/pid/08/7838	homepages/08/7838	https://scholar.google.com/scholar?q=Konstantinos+Christidis		 
1162	 	Kostas	Kollias	https://dblp.org/pid/79/1557	homepages/79/1557	https://scholar.google.com/scholar?q=	Google	author's page @ google.comauthor's page @ stanford.edu
1163	0000-0002-5963-5735	Korra	Babu	https://dblp.org/pid/11/8472	homepages/11/8472	https://scholar.google.com/scholar?q=Korra+Sathya+Babu		 
1164	 	Kratika	Gupta	https://dblp.org/pid/185/2865	homepages/185/2865	https://scholar.google.com/scholar?q=Kratika+Gupta		 
1165	"ID inferred from metadata,verification pending"	Kris	Jack	https://dblp.org/pid/99/5545	homepages/99/5545	https://scholar.google.com/scholar?q=Kris+Jack		 
1166	 	Tomislav	Duricic	https://dblp.org/pid/223/5499	homepages/223/5499	https://scholar.google.com/scholar?q=Tomislav+Duricic		 
1167	0000-0002-0939-5462	Tommaso	Noia	https://dblp.org/pers/hb/n/Noia:Tommaso_Di.html	homepages/58/5192	https://scholar.google.com/scholar?q=Tommaso+Di+Noia	"Polytechnic University of Bari, Italy"	http://sisinflab.poliba.it/dinoia/
1168	 	Tomás	Kramár	https://dblp.org/pid/07/8239	homepages/07/8239	https://scholar.google.com/scholar?q=Tom%C3%A1s+Kram%C3%A1r		 
1169	 	Tong	Zhang	https://dblp.org/pid/07/4227	homepages/07/4227	https://scholar.google.com/scholar?q=Tong+Zhang		 
1170	 	Toni	Cebrián	https://dblp.org/pid/42/8779	homepages/42/8779	https://scholar.google.com/scholar?q=Toni+Cebri%C3%A1n		 
1171	 	Tony	Jebara	https://dblp.org/pid/43/4734	homepages/43/4734	https://scholar.google.com/scholar?q=Tony+Jebara	"Columbia University, New York City, USA"	 
1172	"ID inferred from metadata,verification pending"	Toon	Pessemier	https://dblp.org/pid/60/8779	homepages/60/8779	https://scholar.google.com/scholar?q=Toon+De+Pessemier		 
1173	 	Torben	Brodt	https://dblp.org/pid/135/6607	homepages/135/6607	https://scholar.google.com/scholar?q=Torben+Brodt		 
1174	"ID inferred from metadata,verification pending"	Torsten	Suel	https://dblp.org/pers/hb/s/Suel:Torsten.html	homepages/s/TorstenSuel	https://scholar.google.com/scholar?q=Torsten+Suel	"New York University Tandon School of Engineering, New York City, USA"	http://engineering.nyu.edu/~suel/
1175	0000-0003-3146-4695	Toshihiro	Kamishima	https://dblp.org/pers/hb/k/Kamishima:Toshihiro.html	homepages/k/TKamishima	https://scholar.google.com/scholar?q=Toshihiro+Kamishima	"National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba, Japan"	http://www.kamishima.net/
1176	 	Trapit	Bansal	https://dblp.org/pid/142/3237	homepages/142/3237	https://scholar.google.com/scholar?q=Trapit+Bansal		 
1177	 	Travis	Gingerich	https://dblp.org/pid/151/6920	homepages/151/6920	https://scholar.google.com/scholar?q=Travis+Gingerich		 
1178	 	Trevor	Walker	https://dblp.org/pid/26/3538	homepages/26/3538	https://scholar.google.com/scholar?q=Trevor+Walker		 
1179	 	Trinh	Tuan	https://dblp.org/pid/204/6447	homepages/204/6447	https://scholar.google.com/scholar?q=Trinh+Xuan+Tuan		 
1180	 	Trong	Nguyen	https://dblp.org/pid/117/7357	homepages/117/7357	https://scholar.google.com/scholar?q=Trong+T.+Nguyen		 
1181	"ID inferred from metadata,verification pending"	Truong-Huy	Nguyen	https://dblp.org/pid/166/1934	homepages/166/1934	https://scholar.google.com/scholar?q=Truong-Huy+D.+Nguyen		 
1182	 	Tsai-Ching	Lu	https://dblp.org/pid/47/2376	homepages/47/2376	https://scholar.google.com/scholar?q=Tsai-Ching+Lu		 
1183	 	Tsvi	Kuflik	https://dblp.org/pid/k/TKuflik	homepages/k/TKuflik	https://scholar.google.com/scholar?q=	"University of Haifa, Israel"	author's page @ haifa.ac.il
1184	 	Tu	Phuong	https://dblp.org/pid/16/5165	homepages/16/5165	https://scholar.google.com/scholar?q=		Google Scholar profile
1185	 	Udi	Weinsberg	https://dblp.org/pid/06/1322	homepages/06/1322	https://scholar.google.com/scholar?q=Udi+Weinsberg		 
1186	 	Ugo	Colesanti	https://dblp.org/pid/72/3304	homepages/72/3304	https://scholar.google.com/scholar?q=Ugo+Maria+Colesanti		 
1187	 	Ullas	Gargi	https://dblp.org/pid/36/4370	homepages/36/4370	https://scholar.google.com/scholar?q=Ullas+Gargi		 
1188	 	Ulrich	Paquet	https://dblp.org/pid/24/3808	homepages/24/3808	https://scholar.google.com/scholar?q=Ulrich+Paquet		 
1189	ID conflict found inthis bibliography	Umar	Qasim	https://dblp.org/pid/52/7458	homepages/52/7458	https://scholar.google.com/scholar?q=Umar+Qasim		 
1190	0000-0002-7902-5993	Umberto	Panniello	https://dblp.org/pers/hb/p/Panniello:Umberto.html	homepages/91/1184	https://scholar.google.com/scholar?q=Umberto+Panniello		https://orcid.org/0000-0002-7902-5993
1191	 	Urs	Bergmann	https://dblp.org/pid/94/8338	homepages/94/8338	https://scholar.google.com/scholar?q=Urs+Bergmann		 
1192	 	Urvashi	Khandelwal	https://dblp.org/pid/135/6699	homepages/135/6699	https://scholar.google.com/scholar?q=Urvashi+Khandelwal		 
1193	 	John	O'Donovan	https://dblp.org/pid/59/6213	homepages/59/6213	https://scholar.google.com/scholar?q=	"University of California, Santa Barbara, USA"	author's page @ ucsb.eduGoogle Scholar profile
1194	"ID inferred from metadata,verification pending"	John	Powers	https://dblp.org/pid/125/7977	homepages/125/7977	https://scholar.google.com/scholar?q=John+Powers		 
